player_id,condition,round_index,correct_answer,independent_guess,revised_guess,neighbors_choice,score,difficulty,alter_1,alter_2,alter_3,in_degree,independent_error,revised_error,cumulative_score,increment,round_after_shock
0,static_network_2,0,9,0,10,,1.0,easy,2,5,,2,9,1,1.0,,0
0,static_network_2,1,78,80,20,,58.0,easy,2,5,,2,2,58,59.0,58.0,1
0,static_network_2,2,91,85,80,,11.0,easy,2,5,,2,6,11,70.0,11.0,2
0,static_network_2,3,47,65,40,,7.0,easy,2,5,,2,18,7,77.0,7.0,3
0,static_network_2,4,8,5,10,,2.0,easy,2,5,,2,3,2,79.0,2.0,4
0,static_network_2,5,27,10,7,,20.0,hard,2,5,,2,17,20,99.0,20.0,5
0,static_network_2,6,58,30,60,,2.000000000000007,hard,2,5,,2,28,2,101.0,2.0,6
0,static_network_2,7,78,5,42,,36.0,hard,2,5,,2,73,36,137.0,36.0,7
0,static_network_2,8,3,80,55,,52.0,hard,2,5,,2,77,52,189.0,52.0,8
0,static_network_2,9,8,5,5,,3.0,hard,2,5,,2,3,3,192.0,3.0,9
1,static_network_2,0,9,0,5,,4.0,medium,0,2,,2,9,4,4.0,-188.0,0
1,static_network_2,1,78,5,15,,63.0,medium,0,2,,2,73,63,67.0,63.0,1
1,static_network_2,2,91,85,75,,16.0,medium,0,2,,2,6,16,83.0,16.0,2
1,static_network_2,3,47,70,20,,27.0,medium,0,2,,2,23,27,110.0,27.0,3
1,static_network_2,4,8,10,20,,12.0,medium,0,2,,2,2,12,122.0,12.0,4
1,static_network_2,5,27,5,15,,12.0,easy,0,2,,2,22,12,134.0,12.0,5
1,static_network_2,6,58,80,45,,12.999999999999993,easy,0,2,,2,22,13,147.0,13.0,6
1,static_network_2,7,78,60,40,,38.0,easy,0,2,,2,18,38,185.0,38.0,7
1,static_network_2,8,3,5,60,,57.0,easy,0,2,,2,2,57,242.0,57.0,8
1,static_network_2,9,8,5,7,,1.0,easy,0,2,,2,3,1,243.0,1.0,9
2,static_network_2,0,9,65,10,,1.0,hard,3,5,,2,56,1,1.0,-242.0,0
2,static_network_2,1,78,30,20,,58.0,hard,3,5,,2,48,58,59.0,58.0,1
2,static_network_2,2,91,40,82,,9.0,hard,3,5,,2,51,9,68.0,9.0,2
2,static_network_2,3,47,5,50,,3.0,hard,3,5,,2,42,3,71.0,3.0,3
2,static_network_2,4,8,60,7,,1.0,hard,3,5,,2,52,1,72.0,1.0,4
2,static_network_2,5,27,55,10,,17.0,medium,3,5,,2,28,17,89.0,17.0,5
2,static_network_2,6,58,35,60,,2.000000000000007,medium,3,5,,2,23,2,91.0,2.0,6
2,static_network_2,7,78,50,42,,36.0,medium,3,5,,2,28,36,127.0,36.0,7
2,static_network_2,8,3,70,50,,47.0,medium,3,5,,2,67,47,174.0,47.0,8
2,static_network_2,9,8,15,8,,0.0,medium,3,5,,2,7,0,174.0,0.0,9
3,static_network_2,0,9,5,3,,6.0,easy,4,0,,2,4,6,6.0,-168.0,0
3,static_network_2,1,78,85,35,,43.0,easy,4,0,,2,7,43,49.0,43.0,1
3,static_network_2,2,91,85,75,,16.0,easy,4,0,,2,6,16,65.0,16.0,2
3,static_network_2,3,47,65,40,,7.0,easy,4,0,,2,18,7,72.0,7.0,3
3,static_network_2,4,8,10,20,,12.0,easy,4,0,,2,2,12,84.0,12.0,4
3,static_network_2,5,27,5,12,,15.0,hard,4,0,,2,22,15,99.0,15.0,5
3,static_network_2,6,58,30,50,,7.999999999999993,hard,4,0,,2,28,8,107.0,8.0,6
3,static_network_2,7,78,15,40,,38.0,hard,4,0,,2,63,38,145.0,38.0,7
3,static_network_2,8,3,85,45,,42.0,hard,4,0,,2,82,42,187.0,42.0,8
3,static_network_2,9,8,10,9,,1.0,hard,4,0,,2,2,1,188.0,1.0,9
4,static_network_2,0,9,10,7,,2.0,medium,1,2,,2,1,2,2.0,-186.0,0
4,static_network_2,1,78,5,15,,63.0,medium,1,2,,2,73,63,65.0,63.0,1
4,static_network_2,2,91,85,80,,11.0,medium,1,2,,2,6,11,76.0,11.0,2
4,static_network_2,3,47,75,40,,7.0,medium,1,2,,2,28,7,83.0,7.0,3
4,static_network_2,4,8,10,15,,7.0,medium,1,2,,2,2,7,90.0,7.0,4
4,static_network_2,5,27,5,15,,12.0,easy,1,2,,2,22,12,102.0,12.0,5
4,static_network_2,6,58,80,42,,15.999999999999993,easy,1,2,,2,22,16,118.0,16.0,6
4,static_network_2,7,78,75,35,,43.0,easy,1,2,,2,3,43,161.0,43.0,7
4,static_network_2,8,3,5,55,,52.0,easy,1,2,,2,2,52,213.0,52.0,8
4,static_network_2,9,8,5,8,,0.0,easy,1,2,,2,3,0,213.0,0.0,9
5,static_network_2,0,9,70,4,,5.0,hard,4,3,,2,61,5,5.0,-208.0,0
5,static_network_2,1,78,30,25,,53.0,hard,4,3,,2,48,53,58.0,53.0,1
5,static_network_2,2,91,70,82,,9.0,hard,4,3,,2,21,9,67.0,9.0,2
5,static_network_2,3,47,0,60,,13.0,hard,4,3,,2,47,13,80.0,13.0,3
5,static_network_2,4,8,30,10,,2.0,hard,4,3,,2,22,2,82.0,2.0,4
5,static_network_2,5,27,50,12,,15.0,medium,4,3,,2,23,15,97.0,15.0,5
5,static_network_2,6,58,40,55,,2.999999999999993,medium,4,3,,2,18,3,100.0,3.0,6
5,static_network_2,7,78,65,38,,40.0,medium,4,3,,2,13,40,140.0,40.0,7
5,static_network_2,8,3,20,45,,42.0,medium,4,3,,2,17,42,182.0,42.0,8
5,static_network_2,9,8,25,9,,1.0,medium,4,3,,2,17,1,183.0,1.0,9
