player_id,condition,round_index,correct_answer,independent_guess,revised_guess,neighbors_choice,score,difficulty,alter_1,alter_2,alter_3,in_degree,independent_error,revised_error,cumulative_score,increment,round_after_shock
0,dynamic_network_2,0,9,10,70,"[2, 5]",61.0,easy,2,5,,2,1,61,61.0,,0
0,dynamic_network_2,1,78,85,65,"[1, 3]",13.0,easy,2,5,,2,7,13,74.0,13.0,1
0,dynamic_network_2,2,91,85,80,"[3, 4]",11.0,easy,1,3,,2,6,11,85.0,11.0,2
0,dynamic_network_2,3,47,70,66,"[1, 2]",19.0,easy,3,4,,2,23,19,104.0,19.0,3
0,dynamic_network_2,4,8,5,35,"[1, 3]",27.0,easy,1,2,,2,3,27,131.0,27.0,4
0,dynamic_network_2,5,27,10,10,"[2, 4]",17.0,hard,1,3,,2,17,17,148.0,17.0,5
0,dynamic_network_2,6,58,40,52,"[1, 4]",5.999999999999993,hard,2,4,,2,18,6,154.0,6.0,6
0,dynamic_network_2,7,78,5,65,"[1, 2]",13.0,hard,1,4,,2,73,13,167.0,13.0,7
0,dynamic_network_2,8,3,75,10,"[3, 4]",7.0,hard,1,2,,2,72,7,174.0,7.0,8
0,dynamic_network_2,9,8,50,18,,10.0,hard,3,4,,2,42,10,184.0,10.0,9
1,dynamic_network_2,0,9,10,68,"[0, 2]",59.0,medium,0,2,,2,1,59,59.0,-125.0,0
1,dynamic_network_2,1,78,10,65,"[0, 2]",13.0,medium,0,2,,2,68,13,72.0,13.0,1
1,dynamic_network_2,2,91,90,75,"[0, 3]",16.0,medium,0,2,,2,1,16,88.0,16.0,2
1,dynamic_network_2,3,47,60,67,"[0, 4]",20.0,medium,0,3,,2,13,20,108.0,20.0,3
1,dynamic_network_2,4,8,20,25,"[0, 4]",17.0,medium,0,4,,2,12,17,125.0,17.0,4
1,dynamic_network_2,5,27,10,12,"[0, 3]",15.0,easy,0,4,,2,17,15,140.0,15.0,5
1,dynamic_network_2,6,58,85,55,"[0, 2]",2.999999999999993,easy,0,3,,2,27,3,143.0,3.0,6
1,dynamic_network_2,7,78,90,68,"[2, 4]",10.0,easy,0,2,,2,12,10,153.0,10.0,7
1,dynamic_network_2,8,3,5,10,"[4, 5]",7.0,easy,2,4,,2,2,7,160.0,7.0,8
1,dynamic_network_2,9,8,5,35,,27.0,easy,4,5,,2,3,27,187.0,27.0,9
2,dynamic_network_2,0,9,65,60,"[0, 5]",51.0,hard,3,5,,2,56,51,51.0,-136.0,0
2,dynamic_network_2,1,78,60,65,"[0, 1]",13.0,hard,0,5,,2,18,13,64.0,13.0,1
2,dynamic_network_2,2,91,50,75,"[0, 5]",16.0,hard,0,1,,2,41,16,80.0,16.0,2
2,dynamic_network_2,3,47,5,5,"[1, 5]",42.0,hard,0,5,,2,42,42,122.0,42.0,3
