player_id,condition,round_index,correct_answer,independent_guess,revised_guess,neighbors_choice,score,difficulty,alter_1,alter_2,alter_3,in_degree,independent_error,revised_error,cumulative_score,increment,round_after_shock
0,solo_self_feedback,0,9,5,,,4.0,easy,2,5,,2,4,,4.0,,0
0,solo_self_feedback,1,78,80,,,2.0,easy,2,5,,2,2,,6.0,2.0,1
0,solo_self_feedback,2,91,85,,,6.0,easy,2,5,,2,6,,12.0,6.0,2
0,solo_self_feedback,3,47,85,,,38.0,easy,2,5,,2,38,,50.0,38.0,3
0,solo_self_feedback,4,8,10,,,2.0,easy,2,5,,2,2,,52.0,2.0,4
0,solo_self_feedback,5,27,5,,,22.0,hard,2,5,,2,22,,74.0,22.0,5
0,solo_self_feedback,6,58,40,,,17.999999999999993,hard,2,5,,2,18,,92.0,18.0,6
0,solo_self_feedback,7,78,10,,,68.0,hard,2,5,,2,68,,160.0,68.0,7
0,solo_self_feedback,8,3,75,,,72.0,hard,2,5,,2,72,,232.0,72.0,8
0,solo_self_feedback,9,8,10,,,2.0,hard,2,5,,2,2,,234.0,2.0,9
1,solo_self_feedback,0,9,10,,,1.0,medium,0,2,,2,1,,1.0,-233.0,0
1,solo_self_feedback,1,78,15,,,63.0,medium,0,2,,2,63,,64.0,63.0,1
1,solo_self_feedback,2,91,85,,,6.0,medium,0,2,,2,6,,70.0,6.0,2
1,solo_self_feedback,3,47,75,,,28.0,medium,0,2,,2,28,,98.0,28.0,3
1,solo_self_feedback,4,8,20,,,12.0,medium,0,2,,2,12,,110.0,12.0,4
1,solo_self_feedback,5,27,5,,,22.0,easy,0,2,,2,22,,132.0,22.0,5
1,solo_self_feedback,6,58,85,,,27.000000000000007,easy,0,2,,2,27,,159.0,27.0,6
1,solo_self_feedback,7,78,80,,,2.0,easy,0,2,,2,2,,161.0,2.0,7
1,solo_self_feedback,8,3,10,,,7.0,easy,0,2,,2,7,,168.0,7.0,8
1,solo_self_feedback,9,8,5,,,3.0,easy,0,2,,2,3,,171.0,3.0,9
2,solo_self_feedback,0,9,70,,,61.0,hard,3,5,,2,61,,61.0,-110.0,0
2,solo_self_feedback,1,78,60,,,18.0,hard,3,5,,2,18,,79.0,18.0,1
2,solo_self_feedback,2,91,65,,,26.0,hard,3,5,,2,26,,105.0,26.0,2
2,solo_self_feedback,3,47,10,,,37.0,hard,3,5,,2,37,,142.0,37.0,3
2,solo_self_feedback,4,8,45,,,37.0,hard,3,5,,2,37,,179.0,37.0,4
2,solo_self_feedback,5,27,75,,,48.0,medium,3,5,,2,48,,227.0,48.0,5
2,solo_self_feedback,6,58,30,,,27.999999999999993,medium,3,5,,2,28,,255.0,28.0,6
2,solo_self_feedback,7,78,80,,,2.0,medium,3,5,,2,2,,257.0,2.0,7
2,solo_self_feedback,8,3,10,,,7.0,medium,3,5,,2,7,,264.0,7.0,8
2,solo_self_feedback,9,8,25,,,17.0,medium,3,5,,2,17,,281.0,17.0,9
3,solo_self_feedback,0,9,0,,,9.0,easy,4,0,,2,9,,9.0,-272.0,0
3,solo_self_feedback,1,78,70,,,8.0,easy,4,0,,2,8,,17.0,8.0,1
