player_id,condition,round_index,correct_answer,independent_guess,revised_guess,neighbors_choice,score,difficulty,alter_1,alter_2,alter_3,in_degree,independent_error,revised_error,cumulative_score,increment,round_after_shock
0,static_network_2,0,9,10,15,,6.0,easy,2,5,,2,1,6,6.0,,0
0,static_network_2,1,78,75,10,,68.0,easy,2,5,,2,3,68,74.0,68.0,1
0,static_network_2,2,91,85,75,,16.0,easy,2,5,,2,6,16,90.0,16.0,2
0,static_network_2,3,47,70,40,,7.0,easy,2,5,,2,23,7,97.0,7.0,3
0,static_network_2,4,8,5,10,,2.0,easy,2,5,,2,3,2,99.0,2.0,4
0,static_network_2,5,27,5,6,,21.0,hard,2,5,,2,22,21,120.0,21.0,5
0,static_network_2,6,58,30,65,,7.000000000000007,hard,2,5,,2,28,7,127.0,7.0,6
0,static_network_2,7,78,5,40,,38.0,hard,2,5,,2,73,38,165.0,38.0,7
0,static_network_2,8,3,85,45,,42.0,hard,2,5,,2,82,42,207.0,42.0,8
0,static_network_2,9,8,10,8,,0.0,hard,2,5,,2,2,0,207.0,0.0,9
1,static_network_2,0,9,10,10,,1.0,medium,0,2,,2,1,1,1.0,-206.0,0
1,static_network_2,1,78,5,15,,63.0,medium,0,2,,2,73,63,64.0,63.0,1
1,static_network_2,2,91,85,70,,21.0,medium,0,2,,2,6,21,85.0,21.0,2
1,static_network_2,3,47,85,15,,32.0,medium,0,2,,2,38,32,117.0,32.0,3
1,static_network_2,4,8,5,20,,12.0,medium,0,2,,2,3,12,129.0,12.0,4
1,static_network_2,5,27,5,7,,20.0,easy,0,2,,2,22,20,149.0,20.0,5
1,static_network_2,6,58,85,50,,7.999999999999993,easy,0,2,,2,27,8,157.0,8.0,6
1,static_network_2,7,78,85,45,,33.0,easy,0,2,,2,7,33,190.0,33.0,7
1,static_network_2,8,3,5,30,,27.0,easy,0,2,,2,2,27,217.0,27.0,8
1,static_network_2,9,8,5,10,,2.0,easy,0,2,,2,3,2,219.0,2.0,9
2,static_network_2,0,9,40,10,,1.0,hard,3,5,,2,31,1,1.0,-218.0,0
2,static_network_2,1,78,25,25,,53.0,hard,3,5,,2,53,53,54.0,53.0,1
2,static_network_2,2,91,30,80,,11.0,hard,3,5,,2,61,11,65.0,11.0,2
2,static_network_2,3,47,5,40,,7.0,hard,3,5,,2,42,7,72.0,7.0,3
2,static_network_2,4,8,40,7,,1.0,hard,3,5,,2,32,1,73.0,1.0,4
2,static_network_2,5,27,40,8,,19.0,medium,3,5,,2,13,19,92.0,19.0,5
2,static_network_2,6,58,30,70,,12.000000000000007,medium,3,5,,2,28,12,104.0,12.0,6
2,static_network_2,7,78,60,40,,38.0,medium,3,5,,2,18,38,142.0,38.0,7
2,static_network_2,8,3,15,40,,37.0,medium,3,5,,2,12,37,179.0,37.0,8
2,static_network_2,9,8,10,9,,1.0,medium,3,5,,2,2,1,180.0,1.0,9
3,static_network_2,0,9,0,5,,4.0,easy,4,0,,2,9,4,4.0,-176.0,0
3,static_network_2,1,78,75,20,,58.0,easy,4,0,,2,3,58,62.0,58.0,1
3,static_network_2,2,91,80,75,,16.0,easy,4,0,,2,11,16,78.0,16.0,2
3,static_network_2,3,47,80,50,,3.0,easy,4,0,,2,33,3,81.0,3.0,3
3,static_network_2,4,8,10,18,,10.0,easy,4,0,,2,2,10,91.0,10.0,4
3,static_network_2,5,27,5,10,,17.0,hard,4,0,,2,22,17,108.0,17.0,5
3,static_network_2,6,58,30,60,,2.000000000000007,hard,4,0,,2,28,2,110.0,2.0,6
3,static_network_2,7,78,10,40,,38.0,hard,4,0,,2,68,38,148.0,38.0,7
3,static_network_2,8,3,80,25,,22.0,hard,4,0,,2,77,22,170.0,22.0,8
3,static_network_2,9,8,10,10,,2.0,hard,4,0,,2,2,2,172.0,2.0,9
4,static_network_2,0,9,10,20,,11.0,medium,1,2,,2,1,11,11.0,-161.0,0
4,static_network_2,1,78,5,15,,63.0,medium,1,2,,2,73,63,74.0,63.0,1
4,static_network_2,2,91,85,80,,11.0,medium,1,2,,2,6,11,85.0,11.0,2
4,static_network_2,3,47,60,40,,7.0,medium,1,2,,2,13,7,92.0,7.0,3
4,static_network_2,4,8,15,10,,2.0,medium,1,2,,2,7,2,94.0,2.0,4
