player_id,condition,round_index,correct_answer,independent_guess,revised_guess,neighbors_choice,score,difficulty,alter_1,alter_2,alter_3,in_degree,independent_error,revised_error,cumulative_score,increment,round_after_shock
0,dynamic_network_2,0,9,0,10,"[2, 5]",1.0,easy,2,5,,2,9,1,1.0,,0
0,dynamic_network_2,1,78,80,65,"[2, 3]",13.0,easy,2,5,,2,2,13,14.0,13.0,1
0,dynamic_network_2,2,91,85,72,"[2, 3]",19.0,easy,2,3,,2,6,19,33.0,19.0,2
0,dynamic_network_2,3,47,40,60,"[2, 1]",13.0,easy,2,3,,2,7,13,46.0,13.0,3
0,dynamic_network_2,4,8,10,20,"[2, 3]",12.0,easy,2,1,,2,2,12,58.0,12.0,4
0,dynamic_network_2,5,27,15,20,"[2, 1]",7.0,hard,2,3,,2,12,7,65.0,7.0,5
0,dynamic_network_2,6,58,30,42,"[2, 1]",15.999999999999993,hard,2,1,,2,28,16,81.0,16.0,6
0,dynamic_network_2,7,78,10,28,"[2, 4]",50.0,hard,2,1,,2,68,50,131.0,50.0,7
0,dynamic_network_2,8,3,80,18,"[2, 1]",15.0,hard,2,4,,2,77,15,146.0,15.0,8
0,dynamic_network_2,9,8,25,25,,17.0,hard,2,1,,2,17,17,163.0,17.0,9
1,dynamic_network_2,0,9,10,20,"[0, 2]",11.0,medium,0,2,,2,1,11,11.0,-152.0,0
1,dynamic_network_2,1,78,5,30,"[0, 2]",48.0,medium,0,2,,2,73,48,59.0,48.0,1
1,dynamic_network_2,2,91,85,75,"[3, 4]",16.0,medium,0,2,,2,6,16,75.0,16.0,2
1,dynamic_network_2,3,47,65,60,"[3, 0]",13.0,medium,3,4,,2,18,13,88.0,13.0,3
1,dynamic_network_2,4,8,10,15,"[2, 4]",7.0,medium,3,0,,2,2,7,95.0,7.0,4
1,dynamic_network_2,5,27,5,20,"[0, 5]",7.0,easy,2,4,,2,22,7,102.0,7.0,5
1,dynamic_network_2,6,58,85,42,"[2, 3]",15.999999999999993,easy,0,5,,2,27,16,118.0,16.0,6
1,dynamic_network_2,7,78,85,20,"[0, 4]",58.0,easy,2,3,,2,7,58,176.0,58.0,7
1,dynamic_network_2,8,3,5,15,"[0, 5]",12.0,easy,0,4,,2,2,12,188.0,12.0,8
