player_id,condition,round_index,correct_answer,independent_guess,revised_guess,neighbors_choice,score,difficulty,alter_1,alter_2,alter_3,in_degree,independent_error,revised_error,cumulative_score,increment,round_after_shock
0,static_network_2,0,9,10,15,,6.0,easy,2,5,,2,1,6,6.0,,0
0,static_network_2,1,78,75,20,,58.0,easy,2,5,,2,3,58,64.0,58.0,1
0,static_network_2,2,91,85,85,,6.0,easy,2,5,,2,6,6,70.0,6.0,2
0,static_network_2,3,47,70,40,,7.0,easy,2,5,,2,23,7,77.0,7.0,3
0,static_network_2,4,8,5,12,,4.0,easy,2,5,,2,3,4,81.0,4.0,4
0,static_network_2,5,27,5,10,,17.0,hard,2,5,,2,22,17,98.0,17.0,5
0,static_network_2,6,58,25,42,,15.999999999999993,hard,2,5,,2,33,16,114.0,16.0,6
0,static_network_2,7,78,5,40,,38.0,hard,2,5,,2,73,38,152.0,38.0,7
0,static_network_2,8,3,85,28,,25.0,hard,2,5,,2,82,25,177.0,25.0,8
0,static_network_2,9,8,15,11,,3.0,hard,2,5,,2,7,3,180.0,3.0,9
1,static_network_2,0,9,20,20,,11.0,medium,0,2,,2,11,11,11.0,-169.0,0
1,static_network_2,1,78,10,35,,43.0,medium,0,2,,2,68,43,54.0,43.0,1
1,static_network_2,2,91,85,80,,11.0,medium,0,2,,2,6,11,65.0,11.0,2
1,static_network_2,3,47,70,20,,27.0,medium,0,2,,2,23,27,92.0,27.0,3
1,static_network_2,4,8,0,15,,7.0,medium,0,2,,2,8,7,99.0,7.0,4
1,static_network_2,5,27,5,20,,7.0,easy,0,2,,2,22,7,106.0,7.0,5
1,static_network_2,6,58,85,45,,12.999999999999993,easy,0,2,,2,27,13,119.0,13.0,6
1,static_network_2,7,78,80,50,,28.0,easy,0,2,,2,2,28,147.0,28.0,7
1,static_network_2,8,3,5,20,,17.0,easy,0,2,,2,2,17,164.0,17.0,8
1,static_network_2,9,8,5,15,,7.0,easy,0,2,,2,3,7,171.0,7.0,9
2,static_network_2,0,9,75,30,,21.0,hard,3,5,,2,66,21,21.0,-150.0,0
2,static_network_2,1,78,40,20,,58.0,hard,3,5,,2,38,58,79.0,58.0,1
2,static_network_2,2,91,80,70,,21.0,hard,3,5,,2,11,21,100.0,21.0,2
2,static_network_2,3,47,5,40,,7.0,hard,3,5,,2,42,7,107.0,7.0,3
2,static_network_2,4,8,40,12,,4.0,hard,3,5,,2,32,4,111.0,4.0,4
2,static_network_2,5,27,65,15,,12.0,medium,3,5,,2,38,12,123.0,12.0,5
2,static_network_2,6,58,40,45,,12.999999999999993,medium,3,5,,2,18,13,136.0,13.0,6
2,static_network_2,7,78,65,35,,43.0,medium,3,5,,2,13,43,179.0,43.0,7
2,static_network_2,8,3,5,15,,12.0,medium,3,5,,2,2,12,191.0,12.0,8
2,static_network_2,9,8,40,15,,7.0,medium,3,5,,2,32,7,198.0,7.0,9
3,static_network_2,0,9,10,4,,5.0,easy,4,0,,2,1,5,5.0,-193.0,0
3,static_network_2,1,78,85,20,,58.0,easy,4,0,,2,7,58,63.0,58.0,1
3,static_network_2,2,91,85,80,,11.0,easy,4,0,,2,6,11,74.0,11.0,2
3,static_network_2,3,47,80,40,,7.0,easy,4,0,,2,33,7,81.0,7.0,3
3,static_network_2,4,8,10,12,,4.0,easy,4,0,,2,2,4,85.0,4.0,4
3,static_network_2,5,27,5,15,,12.0,hard,4,0,,2,22,12,97.0,12.0,5
3,static_network_2,6,58,25,60,,2.000000000000007,hard,4,0,,2,33,2,99.0,2.0,6
3,static_network_2,7,78,10,65,,13.0,hard,4,0,,2,68,13,112.0,13.0,7
3,static_network_2,8,3,85,10,,7.0,hard,4,0,,2,82,7,119.0,7.0,8
3,static_network_2,9,8,15,15,,7.0,hard,4,0,,2,7,7,126.0,7.0,9
4,static_network_2,0,9,10,20,,11.0,medium,1,2,,2,1,11,11.0,-115.0,0
4,static_network_2,1,78,5,15,,63.0,medium,1,2,,2,73,63,74.0,63.0,1
4,static_network_2,2,91,85,80,,11.0,medium,1,2,,2,6,11,85.0,11.0,2
4,static_network_2,3,47,75,35,,12.0,medium,1,2,,2,28,12,97.0,12.0,3
4,static_network_2,4,8,10,15,,7.0,medium,1,2,,2,2,7,104.0,7.0,4
4,static_network_2,5,27,5,10,,17.0,easy,1,2,,2,22,17,121.0,17.0,5
4,static_network_2,6,58,85,50,,7.999999999999993,easy,1,2,,2,27,8,129.0,8.0,6
4,static_network_2,7,78,85,65,,13.0,easy,1,2,,2,7,13,142.0,13.0,7
4,static_network_2,8,3,5,15,,12.0,easy,1,2,,2,2,12,154.0,12.0,8
4,static_network_2,9,8,5,15,,7.0,easy,1,2,,2,3,7,161.0,7.0,9
5,static_network_2,0,9,60,4,,5.0,hard,4,3,,2,51,5,5.0,-156.0,0
5,static_network_2,1,78,40,20,,58.0,hard,4,3,,2,38,58,63.0,58.0,1
5,static_network_2,2,91,50,75,,16.0,hard,4,3,,2,41,16,79.0,16.0,2
5,static_network_2,3,47,5,60,,13.0,hard,4,3,,2,42,13,92.0,13.0,3
5,static_network_2,4,8,15,10,,2.0,hard,4,3,,2,7,2,94.0,2.0,4
5,static_network_2,5,27,65,15,,12.0,medium,4,3,,2,38,12,106.0,12.0,5
5,static_network_2,6,58,40,55,,2.999999999999993,medium,4,3,,2,18,3,109.0,3.0,6
5,static_network_2,7,78,70,55,,23.0,medium,4,3,,2,8,23,132.0,23.0,7
5,static_network_2,8,3,5,5,,2.0,medium,4,3,,2,2,2,134.0,2.0,8
5,static_network_2,9,8,40,15,,7.0,medium,4,3,,2,32,7,141.0,7.0,9
